address,city,country,longitude,name,province_nameChanged
5010 Delhi Ave,Cincinnati,US,-84.609175,McDonald's,OH
5225 Madison Rd,Cincinnati,US,-84.40454,Rally's,OH
410 Mt Zion Road,Florence,US,-84.629193,Taco Bell,KY
4000 Alexandria Pike,Newport,US,-84.44242,Bob Evans,KY
9430 Fields Ertel Rd,Cincinnati,US,-84.30123,Boston Market,OH
1742 N Wenatchee Ave,Wenatchee,US,-120.33216,SONIC Drive In,WA
425 S Sunrise Way,Palm Springs,US,-116.5288,Carl's Jr.,CA
304 E National Ave,Brazil,US,-87.122699227,Hardee's / Red Burrito,IN
1992 Wentzville Pkwy,Wentzville,US,-90.850965,Jack in the Box,MO
4385 Winston Ave,Latonia,US,-84.507939,Wendy's,KY
5013 Delhi Pike,Cincinnati,US,-84.6097,Arby's,OH
5301 Delhi Ave,Cincinnati,US,-84.6185,White Castle,OH
912 State Road 229,Batesville,US,-85.21697,Taco Bell,IN
1109 N Main St,Crown Point,US,-87.36494,Arby's,IN
482 Orphanage Rd,Ft Mitchell,US,-84.5371,White Castle,KY
6707 Alexandria Pike,Alexandria,US,-84.402603,McDonald's,KY
Terminal 3 4th Floor,Hebron,US,-84.65603,Chick-Fil-A,KY
2095 Litton Ln,Hebron,US,-84.70818,SONIC Drive In,KY
1450 Saint Johns Ln,Newport,US,-84.46939,McDonald's,KY
2111 N Bend Rd,Hebron,US,-84.71157,Jimmy John's,KY
2911 Dixie Highway,Ft Mitchell,US,-84.5806,Panera Bread,KY
32925 Michigan Ave,Wayne,US,-83.363568,White Castle,MI
2083 Lascassas Pike,Murfreesboro,US,-86.35361,Sonic Drive-In,TN
700 West Pacific Coast Hwy,Newport Beach,US,-117.9105,McDonald's,CA
112 French Ave,Sanford,US,-81.2736,McDonald's,FL
1445 W Sunrise Blvd,Fort Lauderdale,US,-80.161384,Burger King,FL
2901 W Commercial Blvd,Fort Lauderdale,US,-80.1841,Burger King,FL
8091 S Orange Ave,Orlando,US,-81.362379,Burger King,FL
1106 Ponce De Leon Blvd,Saint Augustine,US,-81.32,McDonald's,FL
3800 4th St N,Saint Petersburg,US,-82.6387,Burger King,FL
11150 Sr 64,Bradenton,US,-82.4313,McDonald's,FL
498 Havendale Blvd,Auburndale,US,-81.7766,McDonald's,FL
2425 White Tail Dr,Cedar Falls,US,-92.47479,Thunder Ridge Ampride,IA
220 Route 12,Groton,US,-72.068946,Panera Bread,CT
408 N Jefferson,Indianola,US,-93.5578,Arby's,IA
644 Campbell Ave,West Haven,US,-72.9526,Burger King,CT
3206 Berlin Turnpike,Newington,US,-72.7216,Arby's,CT
903 US Hwy 80,Pooler,US,-81.236404,McDonald's,GA
940 Baldwin Plaza Dr,Baldwin,US,-92.373015,Subway,WI
640 Baldwin Plaza Dr,Baldwin,US,-92.37225,Culver's,WI
685 E University Pkwy,Provo,US,-111.6468,Chick-fil-A,UT
5448 Dressler Rd NW,North Canton,US,-81.43242,Panda Express,OH
503 Belt Line Rd,Collinsville,US,-89.97683,McDonald's,IL
1733 Alameda St,Compton,US,-118.218,McDonald's,CA
2055 Florida St,Mandeville,US,-90.06261,Taco Bell,LA
900 Decker Dr,Baytown,US,-94.977195,Jack in the Box,TX
2547 W Rosamond Blvd,Rosamond,US,-118.177732,Taco Bell,CA
3055 Sullivant Ave,Columbus,US,-83.0804,Wendy's,OH
19 American Way,Monroe,US,-84.34548,Jimmy John's,OH
1501 SE 29th St,Oklahoma City,US,-97.485241,McDonald's,OK
73 Main St,Placerville,US,-120.8079,KFC,CA
13770 Van Nuys Blvd,Pacoima,US,-118.4329,McDonalds,CA
1861 S 3rd St,Memphis,US,-90.05621,McDonald's,TN
2006 50th St,Tampa,US,-82.4023,McDonald's,FL
703 W Burlington Ave,Fairfield,US,-91.97236,Taco John's,IA
231 Main St,Brattleboro,US,-72.55979,SUBWAY,VT
369 Highway 425 N,Monticello,US,-91.80215,McDonald's,AR
2255 Fremont Dr,Canon City,US,-105.21493,Jimmy John's,CO
820 S Limit Ave,Sedalia,US,-93.25099,Taco Bell,MO
7401 N E Parvin Rd,Kansas City,US,-94.49521,Waffle House,MO
9901 Ormsby Station Rd,Louisville,US,-85.575526,McDonald's,KY
9581 S 700 E,Sandy,US,-111.87207,Subway,UT
1096 W Riverdale Rd,Ogden,US,-112.0055,Wendy's,UT
641 Kirby Ln,Spanish Fork,US,-111.6441,Taco Time,UT
1221 N Pines Rd,Spokane,US,-117.24039,Dairy Queen,WA
8435 Memorial Blvd,Port Arthur,US,-93.9899,McDonald's,TX
101 S Expressway,Brownsville,US,-97.4915,McDonalds,TX
1570 Buford Hwy,Buford,US,-84.012426,Waffle House,GA
1833 Crestwood Blvd,Birmingham,US,-86.704859,Waffle House,AL
5071 Peachtree Industrial Blvd,Atlanta,US,-84.3136,Waffle House,GA
100 Universal City Plz,Universal City,US,-118.35416,Taco Bell,CA
1247 US Highway 70 SW,Hickory,US,-81.361999511,Captain D's,NC
4030 E 8 Mile Rd,Detroit,US,-83.06413,Checkers,MI
"503 E Main St,",Stigler,US,-95.12066,Pizza Hut,OK
202 Middle Country Rd,Selden,US,-73.0528,Five Guys,NY
6452 Glenway Ave,Cincinnati,US,-84.627309,Burger King,OH
6579 Glenway Ave,Cincinnati,US,-84.62973,Taco Bell,OH
772 S Broadway,Coos Bay,US,-124.21272,McDonald's,OR
819 SE 17th St,Fort Lauderdale,US,-80.13453,Subway,FL
2752 120th St,Chippewa Falls,US,-91.42729,Burger King,WI
2113 S 1st St,Yakima,US,-120.48729,Burger King,WA
2353 W Pioneer Pkwy,Arlington,US,-97.14568,Taco Bueno,TX
1233 Omniplex Dr,Cincinnati,US,-84.5274,Steak 'N Shake,OH
812 Eastgate South Dr,Cincinnati,US,-84.26676,Burger King,OH
176 Marketplace Drive,Waterloo,US,-90.1539,McDonald's,IL
13050 Tesson Ferry Rd,Saint Louis,US,-90.3809,McDonald's,MO
1304 S Naper Blvd,Naperville,US,-88.115073,Burger King,IL
72 Stratford Square Dr,Bloomingdale,US,-88.1199,McDonald's,IL
515 Highway 2 E,Devils Lake,US,-98.856,Hardee's,ND
196 E 12th St,Grafton,US,-97.407477,Hardee's,ND
825 Martin Luther King Jr Ave,Oxford,US,-78.5816,Burger King,NC
764 US Highway 64 E,Plymouth,US,-76.73268,Burger King,NC
1420 S Main St,Laurinburg,US,-79.47058,Burger King,NC
2000 West Park St,Livingston,US,-110.574597,Arby's,MT
1325 Highway 395 S,Gardnerville,US,-119.738858,Burger King,NV
1357 Paseo Del Pueblo Sur,Taos,US,-105.59349,Sonic Drive-In,NM
2435 Southern Blvd SE,Rio Rancho,US,-106.68698,Twisters,NM
1100 5th St,Miami Beach,US,-80.139486,Burger King,FL
75 Reservoir Rd,Vernon Rockville,US,-72.4319,Burger King,CT
343 S Belair Road,Augusta,US,-82.135679,Bojangles' Famous Chicken 'n Biscuits,GA
5060 Delhi Ave,Cincinnati,US,-84.611321,Taco Bell,OH
4780 Roosevelt Blvd,Middletown,US,-84.347,White Castle,OH
3542 Rt 66 East,Neptune,US,-74.0842,McDonald's,NJ
4900 US Highway 9,Howell,US,-74.225109,McDonald's,NJ
3750 W Market St Unit F,Akron,US,-81.634,Boston Market,OH
130 Carter St,Hinesville,US,-81.59632,Bojangles' Famous Chicken 'n Biscuits,GA
1050 Hwy 20,Mountain Home,US,-115.663,Arby's,ID
1840 Cherokee Ave SW,Cullman,US,-86.84075,Arby's,AL
700 Quintard Dr Ste Fc8,Oxford,US,-85.82722,Chick-fil-A,AL
55 Steeple Chase Dr,Prince Frederick,US,-76.59182,Taco Bell,MD
515 Solomons Island Rd N,Prince Frederick,US,-76.59234,McDonald's,MD
60 East Dekalb St,Camden,US,-80.593211,Bojangles' Famous Chicken 'n Biscuits,SC
2721 Emanuel Church Rd,West Columbia,US,-81.15081,Subway,SC
2085 N Jones Blvd Unit 6,Las Vegas,US,-115.22374,Domino's Pizza,NV
1380 Jerome Ave,Bronx,US,-73.9179,Burger King,NY
310 W Sims Way,Port Townsend,US,-122.78049,McDonalds,WA
953 North Dobson,Mesa,US,-111.864915,Arby's,AZ
2148 Lawrenceville Hwy,Decatur,US,-84.27391,Checkers,GA
6630 Dixie Hwy,Louisville,US,-85.8355,Chick-fil-A,KY
6210 4th St NW,Albuquerque,US,-106.65914,Blake's Lotaburger,NM
12265 Tech Rd,Silver Spring,US,-76.96551,QDOBA Mexican Eats,MD
855 W State Rd,Pleasant Grove,US,-111.75341,SONIC Drive In,UT
2316 Mount Rushmore Rd,Rapid City,US,-103.23203,Sonic Drive In,SD
2700 Mount Rushmore Rd,Rapid City,US,-103.23139,Taco Bell,SD
1517 S Minnesota Ave,Sioux Falls,US,-96.7317,Slim Chickens,SD
5642 W 7800 S,West Jordan,US,-112.02424,Domino's Pizza,UT
1145 Jensen Hwy,Hot Springs,US,-103.463267,Taco John's,SD
1710 Cambell St,Rapid City,US,-103.191684,Taco John's,SD
902 E North St,Rapid City,US,-103.19631,Taco Bell,SD
2730 W 3500 S,Salt Lake City,US,-111.958989,Pizza Hut,UT
1057 Main St,Sturgis,US,-103.51054,Domino's Pizza,SD
4095 E Pony Express Pkwy Ste 4,Eagle Mountain,US,-111.9888,Domino's Pizza,UT
2300 6th Ave SE,Aberdeen,US,-98.45564,Taco John's,SD
2882 Dickson Dr,Sturgis,US,-103.501601,Arby's,SD
821 E Highway 44,Winner,US,-99.84679,SUBWAY,SD
5745 Harrison Blvd,Ogden,US,-111.93974,McDonald's,UT
7440 6th St Bldg 420,Hill Afb,US,-111.98088,Domino's Pizza,UT
24 9th Ave SE,Watertown,US,-97.118105,Taco John's,SD
509 W 500 S,Bountiful,US,-111.89258,Taco Bell,UT
1866 N 2000 W,Clearfield,US,-112.06388,McDonald's,UT
1521 S Burr St,Mitchell,US,-98.01628,McDonald's,SD
610 W 2600 S,Bountiful,US,-111.8954,McDonald's,UT
5586 S Redwood Rd,Salt Lake City,US,-111.93909,Jimmy John's,UT
3891 W 5400 S,Salt Lake City,US,-111.98338,Jimmy John's,UT
406 E Hickory St,Sisseton,US,-97.046164,Taco John's,SD
4021 Floyd Blvd,Sioux City,US,-96.3591,Domino's Pizza,IA
602 N 77 Sunshine Strip,Harlingen,US,-97.67991,McDonald's,TX
402 E Fairmont Blvd,Rapid City,US,-103.20965,Domino's Pizza,SD
2200 N Maple Ave,Rapid City,US,-103.20795,Taco John's,SD
1755 N 13th St,Philadelphia,US,-75.15543,Chick-Fil-A,PA
6500 N Landmark Loop,Park City,US,-111.54582,Arby's,UT
185 W 12th St,Ogden,US,-111.98008,Jimmy John's,UT
1412 Holliday St,Wichita Falls,US,-98.49614,McDonald's,TX
8944 S 700 E,Sandy,US,-111.872223,Domino's Pizza,UT
815 Jackson Blvd,Rapid City,US,-103.25059,SONIC Drive In,SD
1610 S Burr St Ste A,Mitchell,US,-98.01275,Jimmy John's,SD
6036 US Highway 6,Portage,US,-87.1814,Domino's Pizza,IN
4299 Dorchester Rd,North Charleston,US,-80.010786,Checkers,SC
1016 Sagamore Pkwy W,West Lafayette,US,-86.9171,Taco Bell,IN
9707 Olio Rd,Mc Cordsville,US,-85.91918,McDonald's,IN
1672 N Main St Ste 10,Summerville,US,-80.1358,Pizza Hut,SC
725 Glover St,Orangeburg,US,-80.86612,Cookout,SC
215 E Dekalb St,Camden,US,-80.599273,McDonald's,SC
2390 Chestnut St,Orangeburg,US,-80.88219,McDonald's,SC
125 E Dekalb St,Camden,US,-80.598,Sonic Drive-In,SC
925 N Gospel St,Paoli,US,-86.46485,Taco Bell,IN
5310 Pearl Dr Ste A,Evansville,US,-87.63938,Penn Station East Coast Subs,IN
4400 Dorchester Rd,North Charleston,US,-80.0115,Domino's Pizza,SC
1017 W Main St,Greenfield,US,-85.78489,Taco Bell,IN
2581 N Shuler Rd,Paragon,US,-86.60371,Domino's Pizza,IN
368 S Us Highway 231,Jasper,US,-86.94105,Rally's,IN
1441 S Guilford Rd Ste 110,Carmel,US,-86.14001,Domino's Pizza,IN
1675 N National Rd Ste F,Columbus,US,-85.88333,Jimmy John's,IN
NE 12th Ave,Fort Lauderdale,US,-80.130195999,Wendy's,FL
1700 Kingfisher Dr Ste 10,Frederick,US,-77.38371,Firehouse Subs,MD
4725 Bougainville Dr Bldg 631,Honolulu,US,-157.930853,Arby's,HI
4810 Marlboro Pike,Capitol Heights,US,-76.93077,Tasty Carryout,MD
6685 Crain Hwy,La Plata,US,-76.98325,Sonic Drive-In,MD
6691 Mokapu Rd,Kailua,US,-157.74478,McDonald's,HI
200 York Rd,Towson,US,-76.60279,Domino's Pizza,MD
744 S Philadelphia Blvd,Aberdeen,US,-76.17776,McDonald's,MD
6450 America Blvd,Hyattsville,US,-76.95236,QDOBA Mexican Eats,MD
6262 Central Ave,Capitol Heights,US,-76.902874,Subway,MD
350 Mountain Rd,Pasadena,US,-76.55793,McDonald's,MD
5515 Harford Rd,Baltimore,US,-76.56119,Domino's Pizza,MD
6228 Greenbelt Rd Unit A,Greenbelt,US,-76.90638,Boston Market,MD
15607 Highway 105 W,Montgomery,US,-95.60054,Panera Bread,TX
801 W Davis St,Cle Elum,US,-120.95322,Taco Bell,WA
2255 Us Hwy 27,Clermont,US,-81.738181,Arby's,FL
513 Main St,Lewiston,US,-117.02657,Domino's Pizza,ID
14808 Michigan Ave,Dearborn,US,-83.187423,Burger King,MI
8500 Henry Ave,Philadelphia,US,-75.23743,McDonald's,PA
1492 Northpoint Village Center,Reston,US,-77.3493,Boston Market,VA
153 Madison Rd,Orange,US,-78.11164,McDonald's,VA
9660 63rd Ave N,Osseo,US,-93.40305,Subway,MN
1107 E Dayton Yellow Springs Rd,Fairborn,US,-83.998844,Waffle House,OH
501 Hampton Pt,Hillsborough,US,-79.08362,McDonald's,NC
2001 E Dixon Blvd Ste 38,Shelby,US,-81.48491,Chick-Fil-A,NC
555 W Lake St,Addison,US,-88.00298,Taco Bell,IL
4827 Allentown Rd,Suitland,US,-76.8897,Checkers,MD
101 Nassau Park Blvd,Princeton,US,-74.675622,McDonald's,NJ
901 W Edgar Rd,Linden,US,-74.25161,Checkers,NJ
309A Mid Rivers Mall Dr,Saint Peters,US,-90.62339,Domino's Pizza,MO
1150 W Gannon Dr,Festus,US,-90.40392,McDonald's,MO
1412 Burlington St,Kansas City,US,-94.58104,Sonic Drive-In,MO
795 NE Rice Rd,Lees Summit,US,-94.35902,Domino's Pizza,MO
1110 Washington Square Shopping Ctr,Washington,US,-91.003442,McDonald's,MO
751 Trinity Dr Ste 206,Los Alamos,US,-106.29433,Domino's Pizza,NM
115 Highway 35,Eatontown,US,-74.06978,Domino's Pizza,NJ
72 Reaville Ave,Flemington,US,-74.85422,McDonald's,NJ
2300 Plank Rd,Fredericksburg,US,-77.49797,McDonald's,VA
9920 Wayne Rd,Romulus,US,-83.386286,Taco Bell,MI
1835 Alosta Ave,Glendora,US,-117.8302,McDonald's,CA
800 Pointe Tremble Rd,Algonac,US,-82.542808,Taco Bell,MI
220 Reynolds Rd,Johnson City,US,-75.971326,Taco Bell,NY
523 Flatbush Ave,Hartford,US,-72.713215,Popeyes Louisiana Kitchen,CT
801 Atlantic Ave,Ocean City,US,-75.08771,Thrasher's French Fries,MD
485 Flatbush Ave,Hartford,US,-72.711438,Taco Bell,CT
1037 Wilkes Barre Township Blvd,Wilkes Barre,US,-75.8811,Taco Bell,PA
5509 Godfrey Rd,Godfrey,US,-90.19022,Arby's,IL
218 W Winnemucca Blvd,Winnemucca,US,-117.73737,Jack in the Box,NV
439 N Bolingbrook Dr,Bolingbrook,US,-88.06908,Checkers,IL
900 Petro Rd,Rochelle,US,-89.0322,Hub City Express,IL
3625 S Rainbow Blvd,Las Vegas,US,-115.24317,McDonald's,NV
901 Lucinda Ave Ste I,Dekalb,US,-88.77142,Domino's Pizza,IL
380 W Galena Blvd Ste B,Aurora,US,-88.32242,Domino's Pizza,IL
1645 Us Highway 395 N,Minden,US,-119.7711,Domino's Pizza,NV
18W333 Roosevelt Rd,Lombard,US,-87.9862,Domino's Pizza,IL
721 Smith St,Rifle,US,-107.77538,Taco Bell,CO
3269 S Alpine Rd,Rockford,US,-89.02939,Taco John's,IL
2806 Broadway St,Mount Vernon,US,-88.92647,McDonald's,IL
3300 Bee Caves Rd,Austin,US,-97.7987,McDonald's,TX
6120 Lake Worth Blvd,Fort Worth,US,-97.41628,Whataburger,TX
1211 Scottsville Road,Lafayette,US,-86.0312,SONIC Drive In,TN
7041 Parklane Rd,Columbia,US,-80.9575,McDonald's,SC
2707 S Big Bend Blvd,Saint Louis,US,-90.32323,Raising Cane's Chicken Fingers,MO
3202 White Bear Ave,Saint Paul,US,-93.01707,Culvers,MN
2075 W Grand River Ave,Okemos,US,-84.42623,Chick-fil-A,MI
7157 S Bingham Junction Blvd,Midvale,US,-111.91241,Subway,UT
4295 Sunset Blvd,Lexington,US,-81.15258,Chick-fil-A,SC
1876 N Latson Rd,Howell,US,-83.87523,Domino's Pizza,MI
7550 Dixie Hwy,Florence,US,-84.62541,Domino's Pizza,KY
263 Kroger Way,Versailles,US,-84.711336,Bojangles' Famous Chicken 'n Biscuits,KY
15 Hall Street,Concord,US,-71.52768,Burger King,NH
488 Court St,Binghamton,US,-75.87678,McDonald's,NY
801 Oakdale Rd,Modesto,US,-120.958873,McDonald's,CA
8850 Petroff Dr,Caseyville,US,-90.044693267,Hardee's / Red Burrito,IL
400 Lyell Dr,Modesto,US,-120.998383,Carl's Jr.,CA
2119 Patterson Rd Ste 11,Riverbank,US,-120.96001,Pizza Hut,CA
2705 Cleveland Ave,Fort Myers,US,-81.87219,Jimmy John's,FL
490 Lancaster Ave Ste 1,Malvern,US,-75.56479,Domino's Pizza,PA
2131 Stirling Rd,Fort Lauderdale,US,-80.16831,Shloma Inc,FL
140 Rainbow Rd,Coatesville,US,-75.85323,Domino's Pizza,PA
829 NW Broad St,Murfreesboro,US,-86.40363,Checkers,TN
3114 11th St,Rockford,US,-89.072164,Taco Bell,IL
480 Indian Boundary Rd,Chesterton,US,-87.044027,McDonald's,IN
1602 East Riverside Boulevard,Loves Park,US,-89.0316,SONIC Drive In,IL
490 S Union St,Lawrence,US,-71.1527,KFC,MA
1607 E Kemper Rd,Cincinnati,US,-84.445705,Taco Bell,OH
6105 White Horse Rd,Greenville,US,-82.45325,Waffle House,SC
27 Westgate Drive,Brockton,US,-71.04739,Five Guys,MA
1137 W Bypass,Andalusia,US,-86.50141,Burger King,AL
12792 Forest Hills Blvd.,Wellington,US,-80.2469,Boston Market,FL
2454 N McMullen Booth Rd,Clearwater,US,-82.7091,McDonald's,FL
2715 Lazelle St Ste A,Sturgis,US,-103.53732,Subway,SD
Ft Eustis Bldg 1328,Fort Eustis,US,-76.57834,Burger King,VA
410 Dakota Ave N,Huron,US,-98.214141,Taco John's,SD
922 N Splitrock Blvd,Brandon,US,-96.57156,McDonald's,SD
200 S Main St,Chamberlain,US,-99.33205,McDonald's,SD
6250 Central Ave,Capitol Heights,US,-76.902839,Taco Bell,MD
754 S Val Vista Dr Ste 103,Gilbert,US,-111.75707,Domino's Pizza,AZ
4777 Marlboro Pike,Capitol Heights,US,-76.93148,McDonald's,MD
818 S Watson Rd,Buckeye,US,-112.55656,Jimmy John's,AZ
2314 Junction Ave,Sturgis,US,-103.508367,Taco John's,SD
1106 W Broad St 15,Falls Church,US,-77.18698,Domino's Pizza,VA
553 W Dixie Drive,Asheboro,US,-79.8224,Bojangles' Famous Chicken 'n Biscuits,NC
2320 Chester Blvd,Richmond,US,-84.888583,McDonald's,IN
1262 Vocke Rd Ste 284,Cumberland,US,-78.83501,Chick-fil-A,MD
180 Niblick Rd,Paso Robles,US,-120.681128,McDonald's,CA
1500 South Willow St,Manchester,US,-71.431785,Arby's,NH
2105 Chester Blvd,Richmond,US,-84.88809,Taco Bell,IN
212 Veterans Memorial Blvd,Metairie,US,-90.12516,Raising Cane's Chicken Fingers,LA
"1680 Union Ave,",Memphis,US,-90.00581,Pizza Hut,TN
"4711 Elvis Presley Blvd,",Memphis,US,-90.02536,Pizza Hut,TN
904 Highway 278 E,Amory,US,-88.47602,Taco Bell,MS
1519 Highway 278 E,Amory,US,-88.45946,SONIC Drive In,MS
1415 Highway 82 E,Greenville,US,-91.0349,McDonald's,MS
3695 Kings Hwy Ste A,Douglasville,US,-84.77148,Domino's Pizza,GA
100 W De Renne Ave,Savannah,US,-81.112896,Checkers,GA
293 US Highway 321 Byp S,Winnsboro,US,-81.09983,SONIC Drive In,SC
311 Spartanburg Hwy Ste B,Wellford,US,-82.092705,Domino's Pizza,SC
710 City Ave S,Ripley,US,-88.94752,SONIC Drive-In,MS
9135 Roosevelt Hwy,Palmetto,US,-84.659912,Bojangles' Famous Chicken 'n Biscuits,GA
2420 Wisteria Dr Ste 1,Snellville,US,-84.00959,Domino's Pizza,GA
6778 Hickory Flat Hwy,Canton,US,-84.4142,Culver's,GA
8340 W 151st St,Overland Park,US,-94.68306,Subway,KS
7660 Schomburg Road,Columbus,US,-84.905862,Bojangles' Famous Chicken 'n Biscuits,GA
321 N Morton Ave,Morton,US,-89.46484,McDonald's,IL
2461 Chillum Rd,Hyattsville,US,-76.96852,Subway,MD
5289 Kyle Center Dr,Kyle,US,-97.86253,Chick-fil-A,TX
105 Rushing Rd,Denham Springs,US,-90.95559,Waffle House,LA
4147 Hamilton Ave,Cincinnati,US,-84.5397,KFC,OH
875 Goldenrod Rd,Burlington,US,-122.342836,McDonald's,WA
425 N Enola Rd,Enola,US,-76.928024,McDonald's,PA
110 Hanes Mall Cir,Winston Salem,US,-80.30183,McDonald's,NC
7790 N Point Blvd,Winston Salem,US,-80.279716,Taco Bell,NC
7742 N Point Blvd,Winston Salem,US,-80.28328,McDonald's,NC
1113 Sumter Hwy,Bishopville,US,-80.263308,Waffle House,SC
1101 Sumter Hwy,Bishopville,US,-80.27686,McDonald's,SC
2210 S Santiam Hwy,Lebanon,US,-122.90761,Domino's Pizza,OR
601 S Roosevelt Dr,Seaside,US,-123.9214,Taco Bell,OR
1235 McVey Ave,Lake Oswego,US,-122.67708,Domino's Pizza,OR
1922 N Steptoe St,Kennewick,US,-119.24318,McDonald's,WA
2751 Queensgate Dr,Richland,US,-119.3105,McDonald's,WA
4538 Martin Way E,Olympia,US,-122.8243,Domino's Pizza,WA
2673 Queensgate Dr,Richland,US,-119.30787,QDOBA Mexican Eats,WA
555 NW Gilman Blvd,Issaquah,US,-122.0453,Taco Bell,WA
19 E Yakima Ave,Yakima,US,-120.50662,McDonald's,WA
5090 NC Highway 87 S,Fayetteville,US,-78.85539,McDonald's,NC
580 Cahaba Valley Rd,Pelham,US,-86.78324,McDonald's,AL
4575 Orange Beach Blvd Ste 6,Orange Beach,US,-87.58177,Bravo Tacos,AL
2319 Lee Road 427 Suite 1,Phenix City,US,-85.095085,Pizza Hut,AL
2150 S McKenzie St,Foley,US,-87.68386,Checkers,AL
259 French Farms Blvd,Athens,US,-86.97073,Pizza Hut,AL
300 Arby Dr Nec I65 Exit 208 At Cr28,Clanton,US,-86.59172,Arby's,AL
400 E 1st St,Vidalia,US,-82.407047,Taco Bell,GA
120 Clarice Dr,Holly Springs,US,-89.45097,McDonald's,MS
1502 W Magnolia Ave,Geneva,US,-85.89938,Taco Bell,AL
2001 Moody Pkwy,Moody,US,-86.520654,Krystal,AL
1150 Main St,Antioch,US,-88.09408,McDonald's,IL
630 W Kentucky Ave,Pineville,US,-83.70281,McDonald's,KY
4001 Calle Lucia,Santa Fe,US,-106.0542,McDonalds,NM
270 Amherst St,Nashua,US,-71.49765,Domino's Pizza,NH
1594 Hwy 17 North,North Myrtle Beach,US,-78.658612,Bojangles' Famous Chicken 'n Biscuits,SC
555 11th St NW,Washington,US,-77.02662,QDOBA Mexican Eats,DC
2060 Village Link Rd,Winston Salem,US,-80.36848,McDonalds,NC
1313 S Fort Hood St,Killeen,US,-97.7497,Taco Bell,TX
100 N Burhans Blvd,Hagerstown,US,-77.725908,Roy Rogers,MD
877 State Route 13,Cortland,US,-76.21783,McDonald's,NY
5816 Franklin St,Michigan City,US,-86.894022,McDonald's,IN
1548 N H St,Lompoc,US,-120.457224,Taco Bell,CA
3644 Reynolda Rd,Winston Salem,US,-80.316442,Taco Bell,NC
865 County Road 64,Elmira,US,-76.87981,Taco Bell,NY
77 Sawmill Village Ln,Franklin,US,-83.39071,SONIC Drive In,NC
2300 N Salisbury Blvd Ste G115,Salisbury,US,-75.57026,Chick-fil-A,MD
3201 Philadelphia Ave,Ocean City,US,-75.07348,McDonald's,MD
178 Summer St,Kingston,US,-70.732372,McDonald's,MA
12641 Ocean Gtwy,Ocean City,US,-75.100486,Wendy's,MD
2921 S Old Missouri Rd,Springdale,US,-94.118866,Pizza Hut,AR
4294 N Alafaya Trl,Orlando,US,-81.20823,McDonald's,FL
1636 Freeway Dr,Reidsville,US,-79.692926,Taco Bell,NC
55 S Broadview St,Greenbrier,US,-92.38821,McDonald's,AR
2941 SE 5th St,Fort Lauderdale,US,-80.10513,Jimmy John's,FL
401 US Highway 27 S,Avon Park,US,-81.51354,Taco Bell,FL
861 Toronto Rd,Springfield,US,-89.64022,McDonald's,IL
8544 Watson Rd,Saint Louis,US,-90.35743,Domino's Pizza,MO
1211 Ariana St,Lakeland,US,-81.97449,McDonald's,FL
1600 Camp Jackson Rd,East Saint Louis,US,-90.16703,Rally's,IL
1918 E Osceola Pkwy,Kissimmee,US,-81.36651,Domino's Pizza,FL
250 SE Destination Dr,Grimes,US,-93.76961,Taco John's,IA
729 NW 6th St,Fort Lauderdale,US,-80.15149,Jimmy John's,FL
520 W Morton Ave,Jacksonville,US,-90.236875,McDonald's,IL
520 E Wickenburg Way,Wickenburg,US,-112.7209,Burger King,AZ
454 N Rand Rd,Lake Zurich,US,-88.05083,Papagus Gyros,IL
17022 Van Buren Blvd,Riverside,US,-117.365813,Jack in the Box,CA
1299 E Foothill Blvd,Upland,US,-117.633928,Arby's,CA
1319 Red Wolf Blvd Ste I,Jonesboro,US,-90.66926,Jimmy John's,AR
246 Highway 425 N,Monticello,US,-91.80194,SONIC Drive In,AR
Maumelle Blvd,Maumelle,US,-92.38331,McDonald's,AR
1900 Martin Luther King Blvd,Malvern,US,-92.82907,Domino's Pizza,AR
123 W Main St,Clarksville,US,-93.46233,Domino's Pizza,AR
2100 W Hudson Rd Ste 7,Rogers,US,-94.14683,Domino's Pizza,AR
900 Highway 62 65 N,Harrison,US,-93.12161,Domino's Pizza,AR
420 Oak St,Conway,US,-92.42498,Rally's,AR
115 Audubon Dr,Maumelle,US,-92.40422,Pizza Hut,AR
600 Highway 71 N,Mena,US,-94.22589,SUBWAY,AR
307 E Page Ave,Malvern,US,-92.80953,McDonald's,AR
205 E Oak St,Conway,US,-92.426533,Taco Bell,AR
520 S Thompson St,Springdale,US,-94.13939,McDonald's,AR
601 Highway 65 S,Dumas,US,-91.48272,McDonald's,AR
8407 Colesville Rd,Silver Spring,US,-77.0302,McDonald's,MD
1796 S Erie Hwy,Hamilton,US,-84.5489,Rally's,OH
575 W Market St,Lima,US,-84.11283,McDonald's,OH
569 Lake Flower Ave,Saranac Lake,US,-74.1158,McDonald's,NY
1167 Brandywine Blvd,Zanesville,US,-82.02189,Jimmy John's,OH
4264 Belden Village Mall,Canton,US,-81.42753,Sarku Japan,OH
1226 W Prospect Rd,Ashtabula,US,-80.79902,Taco Bell,OH
240 Citrus Tower Blvd Ste H,Clermont,US,-81.74188,Domino's Pizza,FL
5811 Memorial Hwy Ste 101,Tampa,US,-82.56763,Domino's Pizza,FL
1401 SW 26th Ave,Pompano Beach,US,-80.15674,Checkers,FL
7880 Winter Garden Vineland Rd,Windermere,US,-81.559319,Taco Bell,FL
